Pāli1	Fin	ex	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Meaning in SBS-PER	Pāli Root	Base	Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Pali chant 1	English chant 1	Chapter 1	Source2	Sutta2	Example2	Pali chant 2	English chant 2	Chapter 2	Source3	Sutta3	Example3	Pali chant 3	English chant 3	Chapter 3	Index	Stem	Pattern	Test	class	count	audio	Feedback
aṅga 6	p		nt							vow; practice; means			√añj 8 *e (to distinguish)		√añj + a	aṅga	√añc				VIN 6.1.1.4.2	kosiyavaggo	sambahulā bhikkhū santhatāni ujjhitvā āraññik’<b>aṅgaṃ</b> piṇḍapātik’<b>aṅgaṃ</b> paṃsukūlik’<b>aṅgaṃ</b> samādiyiṃsu																	aṅg	a nt	13	9	336		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=aṅga 6&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
aṅga 2	ps		nt							factor; component; element; quality; aspect			√añj 8 *e (to distinguish)		√añj + a	aṅga	√añc				SN 5.10	vajirāsuttaṃ	yathā hi <b>aṅga</b>-sambhārā, hoti saddo ratho iti. <br/>evaṃ khandhesu santesu, hoti satto’ti sammuti				Thai		handa mayaṃ satta-sambojjh’<b>aṅga</b>-pāṭhaṃ bhaṇāmase	Bodhipakkhiya-dhammā	Requisites for Awakening	Teachings							19n	aṅg	a nt	13	9	336	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=aṅga 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
aṅga 1	pp		nt							a constituent part of the body; a limb; member			√añc 1 a (to bent)		√añc + a	anga, anc	√añc √ac				MN 21	kakacūpamasuttaṃ	“ubhato-daṇḍakena ce’pi kakacena corā ocarakā <b>aṅgam</b>’aṅgāni okanteyyuṃ, tatrā’pi yo mano padūseyya, na me so tena sāsana-karo.				VIN PAT SA 2	kāyasaṃsagga sikkhāpada	yo pana bhikkhu, otiṇṇo vipariṇatena cittena, mātugāmena saddhiṃ kāya-saṃsaggaṃ samāpajjeyya, hatthaggāhaṃ vā veṇiggāhaṃ vā aññatarassa vā aññatarassa vā <b>aṅgassa</b> parāmasanaṃ, saṅghādiseso.											aṅg	a nt	13	9	336		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=aṅga 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
ima 1	ps	12	pron	base						this						ayam					MN 39	mahāassapurasuttaṃ	so <b>imam</b>'eva kāyaṃ vivekajena pītisukhena abhisandeti parisandeti paripūreti parippharati n'āssa kiñci sabbāvato kāyassa vivekajena pītisukhena apphuṭaṃ hoti										SN 56.11	dhammacakkappavattanasuttaṃ	yāvakīvañ’ca me, bhikkhave, <b>imesu</b> catūsu ariyasaccesu evaṃ tiparivaṭṭaṃ dvādas’ākāraṃ yathābhūtaṃ ñāṇadassanaṃ na suvisuddhaṃ ahosi, 	Dhamma-cakkappavattana	Setting in Motion the Wheel of Dhamma	Teachings	17n	!*	ima pron	13	10	25877	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ima 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
sa 3	ss		pron	reflx	sa					one's own						sva											MN 51	kandarakasuttaṃ	pakkhī sakuṇo yena yen'eva ḍeti, <b>sa-</b>patta-bhāro’va ḍeti. evam’eva kho bhikkhu santuṭṭho hoti kāya-parihārikena cīvarena kucchi-parihārikena piṇḍapātena. 	Anupubba-sikkhā	The Gradual Training	Teachings	Thai		tam’mayaṃ bhagavantaṃ <b>sa</b>’dhammaṃ <b>sa</b>’saṅghaṃ	Buddh'ādi-āmisa-pūjā	Dedication of Offerings	Homage to the Triple Gem	18n	s	a pron	13	10	11929	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sa 3&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
tiṭṭhanta 3	ps	13	prp		tiṭṭhati			intrans		lasting; remaining; persisting; lit. standing			√ṭhā 1 a (to stand)	√ṭhā + ṭhā + a > tiṭṭha	tiṭṭha + nta	sthāyam	√sthā				SNP 40	guhaṭṭhakasuttaṃ<br/>aṭṭhakavaggo 2	satto guhāyaṃ bahun'ābhichanno, <b>tiṭṭhaṃ</b> naro mohanasmiṃ pagāḷho,<br/>dūre vivekā hi tathāvidho so, kāmā hi loke na hi suppahāyā.										TH 257	pārāpariyattheragāthā	aññathā lokanāthamhi, <b>tiṭṭhante</b> puris'uttame.<br/>iriyaṃ āsi bhikkhūnaṃ, aññathā dāni dissati. 	Pārāpariya-thera-gāthā	From the Elder Pārāpariya	Verses	13n	tiṭṭh	anta prp	13	10	98	[sound:tiṭṭhanta.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=tiṭṭhanta 3&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
vasanta 2	pp		prp		vasati			intrans		living; staying			√vas 1 a (to live)	√vas + a > vasa	vasa + nta	vas	√vas				DHPa 1.1.8	sāriputtatthera vatthu	imehi lakkhaṇehi samannāgato nāma agāramajjhe <b>vasanto</b> rājā hoti cakkavattī, pabbajanto loke vivaṭṭacchado sabbaññubuddho hoti.				TH 234	ekavihāriyattheragāthā	purato pacchato vā’pi, aparo ce na vijjati, <br/>atīva phāsu bhavati, ekassa <b>vasato</b> vane.											vas	anta prp	13	10	105		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vasanta 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
vadamāna	p		prp		vadati			trans	+acc	speaking; saying			√vad 1 a (to say, speak)	√vad + a > vada	vada + māna	vadamāna	√vad				SN 35.232	koṭṭhikasuttaṃ	yo nu kho evaṃ vadeyya — ‘kāḷo balībaddo odātassa balībaddassa saṃyojanaṃ, odāto balībaddo kāḷassa balībaddassa saṃyojanan’ti, sammā nu kho so <b>vadamāno</b> vadeyyā”ti?																	vada	māna prp	13	10	268		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vadamāna&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
sevanta 1	p		prp		sevati			trans	+acc	experiencing; associating; connecting			√sev 1 a (to serve, associate)	√sev + a > seva	seva + nta	śri	√sev				SN 35.95	mālukyaputtasuttaṃ	yathā’ssa phusato phassaṃ, <b>sevato</b> c’āpi vedanaṃ.<br/> khīyati no-pacīyati, evaṃ so caratī sato.<br/> evaṃ apacinato dukkhaṃ, santike nibbānam’uccati. 																	sev	anta prp	13	10	186		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sevanta 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
saranta 2	s		prp		sarati					remembering; recollecting			√sar 1 a (to remember)	√sar + a > sara	sara + nta		√smṛ										SN 6.2	gāravasuttaṃ	tasmā hi attakāmena, mahattam’abhikaṅkhatā. <br/>saddhammo garukātabbo, <b>saraṃ</b> buddhāna sāsanan”ti.	Dhamma-gārava	Respect for the Dhamma	Verses							07n	sar	anta prp	13	10	122	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saranta 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
sabba 2	ps	150	pron							everything; everyone; all						sarva					SN 35.30	samugghātasāruppasuttaṃ	<b>sabbaṃ</b> na maññati, <b>sabbasmiṃ</b> na maññati, <b>sabbato</b> na maññati, <b>sabbaṃ</b> me’ti na maññati.				SN 35.28	ādittasuttaṃ	<b>sabbaṃ,</b> bhikkhave, ādittaṃ! kiñ’ca, bhikkhave, <b>sabbaṃ</b> ādittaṃ?	Āditta-pariyāya-sutta	The Fire Sermon	Cardinal Suttas							39n	sabb	a pron	13	10	2150	[sound:sabba.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sabba 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
bhāsamāna	pp		prp		bhāsati			trans	+acc	speaking (about); talking (about); reciting			√bhās 1 a (to speak)	√bhās + a > bhāsa	bhāsa + māna	bhās	√bhāṣ				TH 172	bākulattheragāthā	yañ’hi kayirā tañ’hi vade, yaṃ na kayirā na taṃ vade. <br/>akarontaṃ <b>bhāsamānaṃ</b>, parijānanti paṇḍitā.				DHP 019	yamakavaggo	bahum'pi ce sahitaṃ <b>bhāsamāno</b>, na takkaro hoti naro pamatto,<br/>gopo'va gāvo gaṇayaṃ paresaṃ, na bhāgavā sāmaññassa hoti.											bhāsa	māna prp	13	10	89		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bhāsamāna&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
bhāsanta	p		prp		bhāsati			trans	+acc	speaking (about); talking (about)			√bhās 1 a (to speak)	√bhās + a > bhāsa	bhāsa + nta	bhāṣat	√bhāṣ				MN 139	araṇavibhaṅgasuttaṃ	tatra, bhikkhave, taramānassa <b>bhāsato</b> kāyo'pi kilamati, cittam'pi upahaññati, saro'pi upahaññati, kaṇṭho'pi āturīyati, avisaṭṭham'pi hoti aviññeyyaṃ taramānassa bhāsitaṃ.																	bhās	anta prp	13	10	165		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bhāsanta&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
bhaṇanta	pp		prp		bhaṇati			trans	+acc	speaking; telling about; preaching; proclaiming			√bhaṇ 1 a (to talk, speak)	√bhaṇ + a > bhaṇa	bhaṇa + nta	bhaṇana	√bhaṇ				DHP 264	dhammaṭṭha vaggo	na muṇḍakena samaṇo, abbato alikaṃ <b>bhaṇaṃ</b>. <br/>icchā-lobha-samāpanno, samaṇo kiṃ bhavissati.				AN 7.50	methunasuttaṃ	api ca kho mātugāmassa saddaṃ suṇāti tirokuṭṭaṃ vā tiropākāraṃ vā hasantiyā vā <b>bhaṇantiyā</b> vā gāyantiyā vā rodantiyā vā											bhaṇ	anta prp	13	10	354		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bhaṇanta&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
pajahanta	pp		prp		pajahati			trans	+acc	giving up; renouncing; forsaking; abandoning			√hā 1 a (to abandon)	√hā + hā + a > jaha	pa + jaha + nta		√hā				AN 10.60	girimānandasuttaṃ	bhikkhu ye loke upādānā cetaso adhiṭṭhān’ābhinives’ānusayā, te <b>pajahanto</b> viharati anupādiyanto. ayaṃ vuccat’ānanda, sabbaloke anabhirata-saññā.				MN 19	dvedhāvitakkasuttaṃ	so kho ahaṃ, bhikkhave, uppann’uppannaṃ kāmavitakkaṃ <b>pajaham</b>’eva vinodam’eva byantam’eva naṃ akāsiṃ.											pajah	anta prp	13	10	100		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pajahanta&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
paccavekkhamāna	p		prp		paccavekkhati			trans	+acc	reviewing; reflecting on; lit. looking at oneself			√ikkh 1 a (to see, mark)	√ikkh + a > ikkha	pati + ava + ikkha + māna	pratyavekṣ	√īkṣ				SN 46.55	saṅgāravasuttaṃ	tattha cakkhumā puriso sakaṃ mukhanimittaṃ <b>paccavekkhamāno</b> yathābhūtaṃ na jāneyya na passeyya. 																	paccavekkha	māna prp	13	10	147		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paccavekkhamāna&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
desenta 1	p		prp		deseti		caus	trans	+acc & +dat	preaching (to); teaching (to); explaining (to); pointing out (to)			√dis 1 *e (to point out, explain)	√dis + *e > dese (caus)	dese + nta	diś	√diś				AN 4.48	visākhasuttaṃ	n'ābhāsamānaṃ jānanti, missaṃ bālehi paṇḍitaṃ.<br/>bhāsamānañ'ca jānanti, <b>desentaṃ</b> amataṃ padaṃ.																	des	enta prp	13	10	55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=desenta 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
caranta 2	p		prp		carati			intrans		living; leading one's life			√car 1 a (to move, walk)	√car + a > cara	cara + nta	car	√car				AN 3.40	ādhipateyyasuttaṃ	passanti devā ca tathāgatā ca, lokasmiṃ bālaṃ visamaṃ <b>carantaṃ</b>,<br/>tasmā hi att'ādhipateyyako ca, lok'ādhipo ca nipako ca jhāyī,<br/>dhamm'ādhipo ca anudhammacārī, na hīyati saccaparakkamo muni.																	car	anta prp	13	10	202		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=caranta 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
caranta 1	p		prp		carati			intrans		walking; wandering; roaming about			√car 1 a (to move, walk)	√car + a > cara	cara + nta	car	√car				MN 2.6	sabbāsavasuttaṃ	yathārūpe anāsane nisinnaṃ yathārūpe agocare <b>carantaṃ</b>; yathārūpe pāpake mitte bhajantaṃ viññū sabrahmacārī pāpakesu ṭhānesu okappeyyuṃ;																	car	anta prp	13	10	202		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=caranta 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
karonta	pp		prp		karoti			trans	+acc	doing; making			√kar 7 o (to do, make)	√kar + o > karo	karo + nta	karantī	√kṛ				AN 3.66	kesamuttisuttaṃ	‘sace kho pana <b>karoto</b> karīyati pāpaṃ, na kho pan’āhaṃ kassaci pāpaṃ cetemi. akarontaṃ kho pana maṃ pāpakammaṃ kuto dukkhaṃ phusissatī’ti				DHP 066	bālavaggo	caranti bālā dummedhā, amitten'eva attanā,<br/><b>karontā</b> pāpakaṃ kammaṃ, yaṃ hoti kaṭukapphalaṃ.											kar	onta prp	13	10	350		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=karonta&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
kaci	pp		pron	base	ka					someone; something; anyone; anything; whoever					ka + ci	ka + cid					TH 176	vāraṇattheragāthā	yo'dha <b>koci</b> manussesu,<br/>parapāṇāni hiṃsati,<br/>asmā lokā paramhā ca,<br/>ubhayā dhaṃsate naro.				MN 21	kakacūpamasuttaṃ	tasmā't'iha, phagguna, tava ce'pi <b>koci</b> sammukhā avaṇṇaṃ bhāseyya, tatr'āpi tvaṃ, phagguna, ye gehasitā chandā ye gehasitā vitakkā te pajaheyyāsi.											!*	kaci pron	13	10	2429		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kaci&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
eta	pp		pron	base						this						etad					MN 9	sammādiṭṭhisuttaṃ	dūrato'pi kho mayaṃ, āvuso, āgaccheyyāma āyasmato sāriputtassa santike <b>etassa</b> bhāsitassa attham'aññātuṃ				SN 1.4	accentisuttaṃ	accenti kālā tarayanti rattiyo,<br/>vayoguṇā anupubbaṃ jahanti,<br/><b>etaṃ</b> bhayaṃ maraṇe pekkhamāno,<br/>puññāni kayirātha sukh'āvahānī'ti.											!e	ta pron	13	10	9011		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=eta&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
ubha	p		pron	base						both						ubha					SN 3.17	attabyābādhasuttaṃ	appamādaṃ pasaṃsanti,<br/>puññakiriyāsu paṇḍitā,<br/>appamatto <b>ubho</b> atthe,<br/>adhiggaṇhāti paṇḍito.																	!*	ubha pron	13	10	481		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ubha&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
uppajjamāna	p		prp		uppajjati			intrans		arising; appearing; coming into being			√pad 3 ya (to go, step)	√pad + ya > pajja	ud + pajja + māna	utpad	√pad				MN 10.17	mahāsatipaṭṭhānasuttaṃ	yaṃ loke piyarūpaṃ sātarūpaṃ, etth'esā taṇhā <b>uppajjamānā</b> uppajjati, ettha nivisamānā nivisati.																	uppajja	māna prp	13	10	110		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=uppajjamāna&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
ujjhāyanta	p		prp		ujjhāyati			intrans		finding fault; thinking badly of			√jhā 3 ya (to think, meditate)	√jhā + ya > jhāya	ud + jhāya + nta	avadhyai	√dhyai √dhyā				SN 1.35	ujjhānasaññisuttaṃ	atha kho bhagavā sitaṃ pātvākāsi. atha kho tā devatāyo bhiyyosomattāya <b>ujjhāyantiyo</b> vehāsaṃ abbhuggañchuṃ.																	ujjhāy	anta prp	13	10	120		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ujjhāyanta&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
āgacchanta	p		prp		āgacchati			trans	+acc	coming; approaching; arriving			√gam 1 a (to go)	√gam + a > gaccha (irreg)	ā + gaccha + nta	āgam	√gam				MIL 2.3.12	viññāṇalakkhaṇa pañho	yathā, mahārāja, nagara-guttiko majjhe nagara-siṅghāṭake nisinno passeyya puratthima-disato purisaṃ <b>āgacchantaṃ</b>,																	āgacch	anta prp	13	10	157		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=āgacchanta&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
añña 2	p		pron							something more; something further; something else						anya					SNP 49	kalahavivādasuttaṃ<br/>aṭṭhakavaggo 11	yaṃ taṃ apucchimha akittayī no, <br/>aññaṃ taṃ pucchāma tad'iṅgha brūhi,<br/>ettāvat'aggaṃ nu vadanti h'eke, <br/>yakkhassa suddhiṃ idha paṇḍitāse,<br/>udāhu <b>aññam</b>'pi vadanti etto.																	aññ	a pron	13	10	2465	[sound:añña.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=añña 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
anuppanna	psp	12	pp		na anupajjati	neg				unborn; unarisen; not yet existent			√pad 3 ya (to go, step)		na + ud + √pad + na	anutpanna	√pad				MN 2.1	sabbāsavasuttaṃ	ayoniso manasikaroto <b>anuppannā</b> c’eva āsavā uppajjanti, uppannā ca āsavā pavaḍḍhanti; yoniso ca kho, bhikkhave, manasikaroto <b>anuppannā</b> c’eva āsavā na uppajjanti, uppannā ca āsavā pahīyanti.				DN 22.18	mahāsatipaṭṭhānasuttaṃ	bhikkhu <b>anuppannānaṃ</b> pāpakānaṃ akusalānaṃ dhammānaṃ anuppādāya chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati	Ariy’aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	AN 1.12	nīvaraṇappahāna vaggo	“n’āhaṃ aññaṃ eka-dhammam’pi samanupassāmi yena <b>anuppanno</b> vā byāpādo uppajjati uppanno vā byāpādo bhiyyo-bhāvāya vepullāya saṃvattati yatha’y’idaṃ paṭighanimittaṃ.				21n	anuppann	a pp	13	11	333	[sound:anuppanna.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=anuppanna&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
sampanna 2	ss		pp		sampajjati					succeeded; prospered; accomplished			√pad 3 ya (to go, step)		saṃ + √pad + na	sampanna	√pad										SN 46.3	sīlasuttaṃ	ye te, bhikkhave, bhikkhū sīla-<b>sampannā</b> samādhi-<b>sampannā</b> ñāṇa-<b>sampannā</b> vimutti-<b>sampannā</b> vimuttiñāṇadassana-<b>sampannā</b>, 	Satta-sambojjhaṅgā	The Seven Factors of Awakening	Teachings	MN 107	gaṇakamoggallānasuttaṃ	‘ehi tvaṃ, bhikkhu, sīlavā hohi, pātimokkha-saṃvara-saṃvuto viharāhi ācāra-gocara-<b>sampanno</b> aṇumattesu vajjesu bhaya-dassāvī, samādāya sikkhassu sikkhāpadesū’ti	Anupubba-sikkhā	The Gradual Training	Teachings	20n	sampann	a pp	13	11	98	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sampanna 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
pacchima 1	ss		adj		pacchā					last; latest; final					pacchā + ima	paścima											DN 16.21	mahāparinibbānasuttaṃ	“handa-dāni, bhikkhave, āmantayāmi vo, vayadhammā saṅkhārā, appamādena sampādetha. ayaṃ tathāgatassa <b>pacchimā</b> vācā	Buddha-pacchima-ovāda	The Buddha’s Final Instruction	Teachings	AN 10.48	pabbajitābhiṇhasuttaṃ	‘atthi nu kho me uttari-manussa-dhammā alam’ariya-ñāṇa-dassana-viseso adhigato, so’haṃ <b>pacchime</b> kāle sabrahmacārīhi puṭṭho na maṅku bhavissāmī’ti,	Dasadhammā pabbajita-abhiṇha-paccavekkhaṇā	Ten Subjects for Frequent Reflection by One Gone Forth	Reflections	29n	pacchim	a adj	13	11	277	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pacchima 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
