Pāli1	Fin	ex	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Meaning in SBS-PER	Pāli Root	Base	Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Pali chant 1	English chant 1	Chapter 1	Source2	Sutta2	Example2	Pali chant 2	English chant 2	Chapter 2	Source3	Sutta3	Example3	Pali chant 3	English chant 3	Chapter 3	Index	Stem	Pattern	Test	class	count	audio	Feedback
nigacchati	pp		pr					trans	+acc	(of something bad) suffers; experiences; undergoes			√gam 1 a (to go)	√gam + a > gaccha (irreg)	ni + gaccha + ti	nigacchati	√gam				SN 12.63	puttamaṃsūpamasuttaṃ	‘imaṃ c’āhaṃ aṅgārakāsuṃ papatissāmi, tatonidānaṃ maraṇaṃ vā <b>nigacchāmi</b> maraṇa-mattaṃ vā dukkhan’ti.				TH 25	nandiyattheragāthā	obhāsajātaṃ phalagaṃ, cittaṃ yassa abhiṇhaso.<br/>tādisaṃ bhikkhum’āsajja, kaṇha dukkhaṃ <b>nigacchasī</b>’ti.											nigacch	ati pr	83	3	126		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nigacchati&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
nikkhipati 1	pp		pr					trans	+acc	throws down; discards; drops; gets rid of			√khip 1 a (to throw)	√khip + a > khipa	ni + khipa + ti		√kṣip				AN 9.11	sīhanādasuttaṃ	pathaviyaṃ sucim’pi vā asucim’pi vā gūtha-gatam’pi vā mutta-gatam’pi vā kheḷa-gatam’pi vā pubba-gatam’pi vā lohita-gatam’pi <b>nikkhipanti</b>				SN 35.87	channasuttaṃ	yo kho, sāriputta, tañ’ca kāyaṃ <b>nikkhipati</b>, aññañ’ca kāyaṃ upādiyati, tam’ahaṃ saupavajjo’ti vadāmi.											nikkhip	ati pr	83	3	104	[sound:nikkhipati.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nikkhipati 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
namassati	ps		pr					trans	+acc	worships; venerates; honours; pays respect			√namass 1 a (to bow, worship)	√namass + a > namassa	namassa + ti	namasyati	√namasya				SN 7.15	mānatthaddhasuttaṃ	arahante sītībhūte, katakicce anāsave nihacca mānaṃ athaddho, te <b>namasse</b> anuttare”ti.				Thai		svākkhāto bhagavatā dhammo, dhammaṃ <b>namassāmi</b>	Buddh'ādi-āmisa-pūjā	Dedication of Offerings	Homage to the Triple Gem							01n	namass	ati pr	83	3	106	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=namassati&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
namati 2	ns		pr					trans	+acc	bends; bows down			√nam 1 a (to bend)	√nam + a > nama	nama + ti	namati	√nam				SNP 44	jarāsuttaṃ<br/>aṭṭhakavaggo 6	maraṇena'pi taṃ pahīyati, yaṃ puriso mam'idan'ti maññati,<br/>etam'pi viditvā paṇḍito, na mamattāya <b>nametha</b> māmako.				Thai		supaṭipanno bhagavato sāvakasaṅgho saṅghaṃ <b>namāmi</b>	Buddh'ādi-āmisa-pūjā	Dedication of Offerings	Homage to the Triple Gem							01n	nam	ati pr	83	3	153	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=namati 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
namati 1	pn		pr					intrans	+dat	inclines; veers towards; lit. bends			√nam 1 a (to bend)	√nam + a > nama	nama + ti	namati	√nam				MN 19	dvedhāvitakkasuttaṃ	pahāsi kāma-vitakkaṃ, nekkhamma-vitakkaṃ bahulamakāsi, tassaṃ taṃ nekkhamma-vitakkāya cittaṃ <b>namati</b>.				SNP 44	jarāsuttaṃ<br/>aṭṭhakavaggo 6	maraṇena'pi taṃ pahīyati, yaṃ puriso mam'idan'ti maññati,<br/>etam'pi viditvā paṇḍito, na mamattāya <b>nametha</b> māmako.											nam	ati pr	83	3	153		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=namati 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
nandati	p		pr					intrans	+instr	is pleased (by); delights (in); likes; enjoys			√nand 1 a (to delight, enjoy)	√nand + a > nanda	nanda + ti	nandati	√nand		(SNa) nandatī'ti tussati attamano hoti.		DHP 018	yamakavaggo	idha <b>nandati</b> pecca <b>nandati</b>, katapuñño ubhay'attha <b>nandati</b>,<br/>puññaṃ me katan'ti <b>nandati</b>, bhiyyo nandati suggatiṃ gato.																	nand	ati pr	83	3	165		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nandati&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
nadati 2	p		pr					trans	+acc	makes a bold assertion; lit. roars			√nad 1 a (to roar)	√nad + a > nada	nada + ti	nadati	√nad				AN 9.11	sīhanādasuttaṃ	idān'āyasmā sāriputto bhagavato sammukhā sīhanādaṃ <b>nadissatī</b>'ti.																	nad	ati pr	83	3	88		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nadati 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
dhāreti 1	p		pr					trans	+acc	carries; bears			√dhar 8 *e (to wear, hold, carry)	√dhar + *e > dhāre	dhāre + ti	dhārayati	√dhṛ				DN 3.15	ambaṭṭhasuttaṃ	seyyathā’pi, bho gotama, nikkujjitaṃ vā ukkujjeyya, paṭicchannaṃ vā vivareyya, mūḷhassa vā maggaṃ ācikkheyya, andhakāre vā telapajjotaṃ <b>dhāreyya</b>																	dhār	eti pr	83	3	737	[sound:dhāreti.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dhāreti 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
dahati 2	pp		pr					trans	+acc	burns; scorches			√ḍah 1 a (to burn)	√ḍah + a > daha	daha + ti	dahati	√dah				MN 14	cūḷa dukkhakkhandhasuttaṃ	n’eva rājāno hareyyuṃ, na corā hareyyuṃ, na aggi <b>daheyya</b>, na udakaṃ vaheyya, na appiyā dāy'ādā hareyyun’ti				MN 62	mahārāhulovādasuttaṃ	seyyathā'pi, rāhula, tejo sucim'pi dahati, asucim'pi <b>dahati</b>, gūthagatam'pi dahati, muttagatam'pi dahati, kheḷagatam'pi dahati											dah	ati pr	83	3	98	[sound:dahati.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dahati 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
dahati 1	pn		pr					trans	+acc	considers as; takes as; regards as; lit. puts			√dhā 1 a (to place, support)	√dhā + a > daha (irreg)	daha + ti	dadhati	√dhā				DN 3.7	ambaṭṭhasuttaṃ	sakyā kho pana, ambaṭṭha, rājānaṃ okkākaṃ pitāmahaṃ <b>dahanti</b>.				SNP 46	pasūrasuttaṃ<br/>aṭṭhakavaggo 8	te vādakāmā parisaṃ vigayha, bālaṃ <b>dahantī</b> mithu aññam'aññaṃ,<br/>vadanti te aññasitā kathojjaṃ, pasaṃsakāmā kusalā vadānā.											dah	ati pr	83	3	98	[sound:dahati.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dahati 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
tiṭṭhatu	p		imp		tiṭṭhati			intrans		never mind that! let that be! lit. let it stand			√ṭhā 1 a (to stand)	√ṭhā + ṭhā + a > tiṭṭha	tiṭṭha + tu	tiṣṭhatu	√sthā				SN 35.235	ādittapariyāyasuttaṃ	<b>tiṭṭhatu</b> tāva tiṇhena ayosaṅkunā ādittena sampajjalitena sajotibhūtena sot'indriyaṃ sampalimaṭṭhaṃ.																	tiṭṭh	ati pr	83	3	110		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=tiṭṭhatu&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
tiṭṭhati 4	s		pr					trans	+acc	exists; lit. stands			√ṭhā 1 a (to stand)	√ṭhā + ṭhā + a > tiṭṭha	tiṭṭha + ti	tiṣṭhati	√sthā										MN 107 (simpl)	gaṇakamoggallānasuttaṃ	<b>tiṭṭhat’</b>eva nibbānaṃ, <b>tiṭṭhati</b> nibbānagāmī maggo, magg’akkhāyī’haṃ tathāgato	Pakiṇṇaka-gāthā	Miscellaneous Verses	Verses							15n	tiṭṭh	ati pr	83	3	745	[sound:tiṭṭhati.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=tiṭṭhati 4&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
tiṭṭhati 1	pp		pr					intrans		stands; stays; abides			√ṭhā 1 a (to stand)	√ṭhā + ṭhā + a > tiṭṭha	tiṭṭha + ti	sthā, tiṣṭhati	√sthā				SN 12.63	puttamaṃsūpamasuttaṃ	yaṃ yad'eva hi sā, bhikkhave, gāvī niccammā nissāya <b>tiṭṭheyya</b>, ye tan-nissitā pāṇā te naṃ khādeyyuṃ.				SN 5.10	vajirāsuttaṃ	dukkham’eva hi sambhoti, dukkhaṃ <b>tiṭṭhati</b> veti ca. <br/>n’āññatra dukkhā sambhoti, n’āññaṃ dukkhā nirujjhatī’ti.											tiṭṭh	ati pr	83	3	745	[sound:tiṭṭhati.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=tiṭṭhati 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
tarati 1	s		pr					trans	+acc	crosses; goes through			√tar 1 a (to cross)	√tar + a > tara	tara + ti	tarati	√tṝ										SNP 22	uṭṭhānasuttaṃ<br/> cūḷavaggo 10	yāya devā manussā ca, sitā tiṭṭhanti atthikā, <br/><b>tarath</b>’etaṃ visattikaṃ, khaṇo vo mā upaccagā, <br/>khaṇ’ātītā hi socanti, nirayamhi samappitā.	Pakiṇṇaka-gāthā	Miscellaneous Verses	Verses							15n	tar	ati pr	83	3	141	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=tarati 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
ṭhapeti 5	p		pr		tiṭṭhati		caus	trans	+acc	places; puts; lit. causes to stand			√ṭhā 1 *āpe (to stand)	√ṭhā + āpe > ṭhape (caus)	ṭhape + ti	sthāpayati	√sthā				MNa 11	cūḷasīhanādasuttaṃvaṇṇanā	are bāla, brāhmaṇa, kiṃ tava ñātakā antaradvāre kahāpaṇaṃ <b>ṭhapenti</b>, parato maṃ harā'ti																	ṭhap	eti pr	83	3	244		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ṭhapeti 5&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
ṭhapeti 4	p		pr		tiṭṭhati		caus	trans	+acc	sets aside; puts one side			√ṭhā 1 *āpe (to stand)	√ṭhā + āpe > ṭhāpe > ṭhape (caus, irreg)	ṭhape + ti	sthāpayati	√sthā				AN 3.68	kathāvatthusuttaṃ	ṭhapanīyaṃ pañhaṃ na <b>ṭhapeti</b>, evaṃ sant'āyaṃ, bhikkhave, puggalo akaccho hoti.																	ṭhap	eti pr	83	3	244		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ṭhapeti 4&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
jīvati 1	pp		pr					intrans		lives			√jīv 1 a (to live)	√jīv + a > jīva	jīva + ti	jīvati	√jīv				AN 8.73	paṭhama maraṇassatisuttaṃ	‘aho vat’āhaṃ tad'antaraṃ <b>jīveyyaṃ</b> yad'antaraṃ assasitvā vā passasāmi, passasitvā vā assasāmi, bhagavato sāsanaṃ manasi kareyyaṃ, bahu vata me kataṃ assā’ti				DHP 110	sahassavaggo	yo ca vassasataṃ <b>jīve</b>, dussīlo asamāhito,<br/>ek'āhaṃ jīvitaṃ seyyo, sīlavantassa jhāyino.											jīv	ati pr	83	3	181		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=jīvati 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
jahāti	n		pr					trans	+acc	gives up; leaves; abandons; deserts			√hā 1 a (to abandon)	√hā + hā + a > jahā	jahā + ti	jahāti	√hā	jahati			SNP 1	uragasuttaṃ<br/>uragavaggo 1	yo uppatitaṃ vineti kodhaṃ,<br/>visaṭaṃ sappavisaṃ'va osadhehi,<br/>so bhikkhu <b>jahāti</b> orapāraṃ,<br/>urago jiṇṇam'iva tacaṃ purāṇaṃ.																	jah	āti pr	83	3	132		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=jahāti&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
jahati 2	pp		pr					trans	+acc	disappear; leaves; is no more			√hā 1 a (to abandon)	√hā + hā + a > jaha	jaha + ti	jahāti	√hā				AN 4.184	abhayasuttaṃ	tassa aññatarena gāḷhena rog’ātaṅkena phuṭṭhassa evaṃ hoti — ‘piyā vata maṃ kāmā <b>jahissanti</b>, piye c’āhaṃ kāme jahissāmī’ti.				MN 43	mahāvedallasuttaṃ	yadā nu kho, āvuso, imaṃ kāyaṃ kati dhammā <b>jahanti</b>; ath'āyaṃ kāyo ujjhito avakkhitto seti, yathā kaṭṭhaṃ acetanan”ti?											jah	ati pr	83	3	117	[sound:jahati.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=jahati 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
cavati 2	p		pr					intrans		passes away; dies			√cu 1 a (to fall away, die)	√cu + *a > cava	cava + ti	cyavate	√cyu				DN 14.11	mahāpadānasuttaṃ	kicchaṃ vat’āyaṃ loko āpanno, jāyati ca jīyati ca mīyati ca <b>cavati</b> ca upapajjati ca, atha ca pan’imassa dukkhassa nissaraṇaṃ nappajānāti jarāmaraṇassa																	cav	ati pr	83	3	96		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=cavati 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
cara 2	pp		imp	2nd sg	carati					go on! begone! run along!			√car 1 a (to move, walk)		√car + a	cara	√car				SN 22.3	hāliddikānisuttaṃ	adhiciṇṇaṃ te viparāvattaṃ. āropito te vādo; <b>cara</b> vādappamokkhāya. niggahito’si; nibbeṭhehi vā sace pahosī’ti.				VIN PAT PC 70	kaṇṭaka sikkhāpada	yam'pi c'aññe samaṇ’uddesā labhanti bhikkhūhi saddhiṃ dirattatirattaṃ sahaseyyaṃ, sā’pi te n'atthi. <b>cara</b> pire, vinassā”ti.											car	ati pr	83	3	80		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=cara 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
carati 3	ps		pr					intrans		lives; leads (one's life); conducts oneself			√car 1 a (to act, behave)	√car + a > cara	cara + ti	carati	√car				SN 35.95	mālukyaputtasuttaṃ	“yathā’ssa passato rūpaṃ, sevato c’āpi vedanaṃ.<br/>khīyati no-pacīyati, evaṃ so <b>caratī</b> sato.<br/>evaṃ apacinato dukkhaṃ, santike nibbānam’uccati. 				SNP 66	jatukaṇṇimāṇavapucchā<br/>pārāyanavaggo 11	yaṃ pubbe taṃ visosehi, pacchā te m’āhu kiñcanaṃ, <br/>majjhe ce no gahessasi, upasanto <b>carissasi</b>.	Pakiṇṇaka-gāthā	Miscellaneous Verses	Verses							15n	car	ati pr	83	3	887	[sound:carati.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=carati 3&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
carati 2	pp		pr					trans	+acc	acts; practices; performs; does			√car 1 a (to act, behave)	√car + a > cara	cara + ti	carati	√car				SN 3.4	piyasuttaṃ	ye ca kho keci kāyena duccaritaṃ <b>caranti</b>, vācāya duccaritaṃ <b>caranti</b>, manasā duccaritaṃ <b>caranti</b>; tesaṃ appiyo attā’.				DHP 066	bālavaggo	<b>caranti</b> bālā dummedhā, amitten'eva attanā,<br/>karontā pāpakaṃ kammaṃ, yaṃ hoti kaṭukapphalaṃ.											car	ati pr	83	3	887	[sound:carati.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=carati 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
gaṇhāti 1	p		pr					trans	+acc	grabs hold (of); seizes; takes			√gah 6 ṇhā (to grasp)	√gah + ṇhā > gaṇhā	gaṇhā + ti	gṛhṇāti	√grah √gṛbh				AN 4.42	pañhabyākaraṇasuttaṃ	anatthaṃ parivajjeti, atthaṃ <b>gaṇhāti</b> paṇḍito, <br/>atth’ābhisamayā dhīro, paṇḍito'ti pavuccatī'ti.																	gaṇh	āti pr	83	3	225		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=gaṇhāti 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
gacchati 2	p		pr					trans	+acc	becomes			√gam 1 a (to go)	√gam + a > gaccha (irreg)	gaccha + ti	gacchati	√gam				MN 105	sunakkhattasuttaṃ	tassa imissā ca asappāyakiriyāya, asuci visadoso apanīto saupādiseso tad'ubhayena vaṇo puthuttaṃ <b>gaccheyya</b>.																	gacch	ati pr	83	3	2118	[sound:gacchati.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=gacchati 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
khamati 3	p		pr				impers	intrans	+dat	pardons; accepts the apology (of); forgives; lit. endures (for)			√kham 1 a (to tolerate, endure)	√kham + a > khama	khama + ti	kṣamate	√kṣam				AN 9.11	sīhanādasuttaṃ	khama, sāriputta, imassa moghapurisassa, purā tassa tatth'eva sattadhā muddhā phalatī'ti. <b>khamām'</b>ahaṃ, bhante, tassa āyasmato sace maṃ so āyasmā evam'āha, khamatu ca me so āyasmā'ti.																	kham	ati pr	83	3	191		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=khamati 3&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
khamati 2	pp		pr				impers	intrans		seems good; is acceptable; is suitable			√kham 1 a (to tolerate, endure)	√kham + a > khama	khama + ti	kṣamate	√kṣam				MN 70	kīṭāgirisuttaṃ	atthaṃ upaparikkhato dhammā nijjhānaṃ <b>khamanti</b>, dhamma-nijjhāna-kkhantiyā sati chando jāyati, chandajāto ussahati, ussāhetvā tuleti, tulayitvā padahati, 				VIN PAT SA 11	bhedānuvattaka sikkhāpada	“mā, āyasmanto, etaṃ bhikkhuṃ kiñci avacuttha. dhammavādī c'eso bhikkhu vinayavādī c'eso bhikkhu amhākañ’c'eso bhikkhu chandañ’ca ruciñ’ca ādāya voharati, jānāti no bhāsati amhākam'p'etaṃ <b>khamatī</b>”ti											kham	ati pr	83	3	191		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=khamati 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
khamati 1	p		pr					trans	+acc	endures; tolerates; bears; withstands			√kham 1 a (to tolerate, endure)	√kham + a > khama	khama + ti	kṣamate	√kṣam				SN 11.4	vepacittisuttaṃ	yo have balavā santo, dubbalassa titikkhati. tam’āhu paramaṃ khantiṃ, niccaṃ <b>khamati</b> dubbalo.																	kham	ati pr	83	3	191		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=khamati 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
kīḷati	p		pr					intrans	+instr	plays; sports; enjoys			√kīḷ 1 a (to play)	√kīḷ + a > kīḷa	kīḷa + ti	krīḷati	√krīḍ				TH 257	pārāpariyattheragāthā	te kilesā pavaḍḍhantā, āvisanti bahuṃ janaṃ.<br/><b>kīḷanti</b> maññe bālehi, ummattehi’va rakkhasā. 																	kīḷ	ati pr	83	3	148		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kīḷati&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
kandati	p		pr					intrans		cries; weeps; wails			√kand 1 a (to wail, cry out)	√kand + a > kanda	kanda + ti	krandati	√krand				MN 36	cakkasuttaṃ	tassa sā sukhā vedanā nirujjhati. sukhāya vedanāya nirodhā uppajjati dukkhā vedanā. so dukkhāya vedanāya phuṭṭho samāno socati kilamati paridevati urattāḷiṃ <b>kandati</b> sammohaṃ āpajjati.																	kand	ati pr	83	3	97		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kandati&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
kaṅkhati 1	p		pr					intrans	+loc	has doubt (about); is uncertain (about)			√kaṅkh 1 a (to doubt)	√kaṅkh + a > kaṅkha	kaṅkha + ti	kāṅkṣati (desires)	√śaṅk				SN 48.50	āpaṇasuttaṃ	yo so, bhante, ariyasāvako tathāgate ek'antagato abhippasanno, na so tathāgate vā tathāgatasāsane vā <b>kaṅkheyya</b> vā vicikiccheyya vā.																	kaṅkh	ati pr	83	3	85		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kaṅkhati 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
