Pāli1	Fin	ex	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Meaning in SBS-PER	Pāli Root	Base	Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Pali chant 1	English chant 1	Chapter 1	Source2	Sutta2	Example2	Pali chant 2	English chant 2	Chapter 2	Source3	Sutta3	Example3	Pali chant 3	English chant 3	Chapter 3	Index	Stem	Pattern	Test	class	count	audio	Feedback
pabbata 2	ps		masc							mountain; hill					pabba + ta	parvata					DHP 127	pāpavaggo	na antalikkhe na samuddamajjhe, na <b>pabbatānaṃ</b> vivaraṃ pavissa. <br/>na vijjatī so jagatippadeso, yattha-ṭṭhito mucceyya pāpakammā.				MN 107	gaṇakamoggallānasuttaṃ	ehi tvaṃ, bhikkhu, vivittaṃ sen'āsanaṃ bhajāhi araññaṃ rukkhamūlaṃ <b>pabbataṃ</b> kandaraṃ giriguhaṃ susānaṃ vanapatthaṃ abbhokāsaṃ palālapuñjan’ti	Anupubba-sikkhā	The Gradual Training	Teachings							18n	pabbat	a masc	13	2	290	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pabbata 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
padesa	pp		masc							place; location; region; area			√dis 1 a (to point out, explain)		pa + √dis > des + *a	pradeśa	√diś				DHP 127	pāpavaggo	na antalikkhe na samuddamajjhe, na pabbatānaṃ vivaraṃ pavissa. <br/>na vijjatī so jagati-<b>ppadeso</b>, yattha-ṭṭhito mucceyya pāpakammā.				DHP 303	pakiṇṇakavaggo	saddho sīlena sampanno, yasobhogasamappito,<br/>yaṃ yaṃ <b>padesaṃ</b> bhajati, tattha tatth'eva pūjito.											pades	a masc	13	2	97		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=padesa&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
patha 3	ps		masc	in comps						path of; way of; means of; state of; condition of			√path 1 a (to go, move)		√path + a	pathin	√path			(PED) very frequent as in comp, where it is sometimes pleonastic, and acts in the function of an abstract formation in ˚tā or ˚ttaṃ	TH 259	sāriputtattheragāthā	yo ca papañcaṃ hitvāna, nippapañca-<b>pathe</b> rato, <br/>ārādhayī so nibbānaṃ, yogakkhemaṃ anuttaraṃ.				MN 27	cūḷahatthipadopamasuttaṃ	‘sambādho ghar’āvāso rajo-<b>patho</b> abbhokāso pabbajjā.	Anupubba-sikkhā	The Gradual Training	Teachings							18n	path	a masc	13	2	254	[sound:patha.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=patha 3&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
patha 1	ps		masc	in comps						path; road; way			√path 1 a (to go, move)		√path + a	pathin	√path				MN 10.7	mahāsatipaṭṭhānasuttaṃ	seyyathā’pi dakkho goghātako vā goghātak’antevāsī vā gāviṃ vadhitvā catumahā-<b>pathe</b> bilaso vibhajitvā nisinno assa.				Trad		ukkhitta-khaggam-atihattha-sudāruṇan’taṃ, dhāvan’ti-yojana-<b>path’</b>aṅguli-mālavantaṃ. iddhī’bhisaṅkhata-mano jitavā mun’indo.	Jaya-maṅgala-aṭṭha-gāthā		Protective Recitations							60n	path	a masc	13	2	254	[sound:patha.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=patha 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
nigrodha	p		masc							banyan tree; lit. growing down			√ruh 1 a (to ascend, grow)		ni + [g] + √ruh > rodh + *a	nyagrodha	√ruh				MN 91	brahmāyusuttaṃ	<b>nigrodha</b>-parimaṇḍalo kho pana so bhavaṃ gotamo, yāvatakv'assa kāyo tāvatakv'assa byāmo, yāvatakv'assa byāmo tāvatakv'assa kāyo																	nigrodh	a masc	13	2	157		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nigrodha&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
nigama	pp		masc							a market town; small town			√gam 1 a (to go)		ni + √gam + a	nigama	√gam				AN 9.11	sīhanādasuttaṃ	seyyathā’pi caṇḍāla-kumārako vā caṇḍāla-kumārikā vā kaḷopi-hattho nantaka-vāsī gāmaṃ vā <b>nigamaṃ</b> vā pavisanto nīca-cittaṃ’y’eva upaṭṭhapetvā pavisati;				DN 23.5	pāyāsisuttaṃ	labheyya nu kho so coro coraghātesu — ‘āgamentu tāva bhavanto coraghātā, amukasmiṃ me gāme vā <b>nigame</b> vā mitt’āmaccā ñātisālohitā, 											nigam	a masc	13	2	219		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nigama&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
nigaṇṭha 2	nn		masc		gaṇṭha					epithet of Mahāvīra; lit. free from ties			√ganth 8 *e (to tie, bind)		ni + √ganth > gaṇṭh + a	nirgrantha	√granth √grath		(SNa) <b>nigaṇṭho</b>'ti nāṭaputto.	"sk nir √grantha ""free from knots""<br/>pāḷi ni √gaṇṭha ""tied down"""	SN 2.30	nānātitthiyasāvakasuttaṃ	pakudhako kātiyāno <b>nigaṇṭho</b>,<br/>ye c'āp'ime makkhalipūraṇāse,<br/>gaṇassa satthāro sāmaññappattā,<br/>na hi nūna te sappurisehi dūre'ti.				SN 2.30	nānātitthiyasāvakasuttaṃ	atha kho nīko devaputto <b>nigaṇṭhaṃ</b> nāṭaputtaṃ ārabbha bhagavato santike imaṃ gāthaṃ abhāsi											nigaṇṭh	a masc	13	2	313		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nigaṇṭha 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
nigaṇṭha 1	nn		masc		gaṇṭha					Jain; naked ascetic; lit. free from ties			√ganth 8 *e (to tie, bind)		ni + √ganth > gaṇṭh + a	nirgrantha	√granth √grath	nigantha	(MNa) amhākaṃ gaṇṭhanakileso palibujjhanakileso n'atthi, kilesagaṇṭharahitā mayan'ti evaṃ vāditāya laddhanāmavasena <b>nigaṇṭho</b>.	"sk nir √grantha ""free from knots""<br/>pāḷi ni √gaṇṭha ""tied down"""	SN 3.11	sattajaṭilasuttaṃ	tena kho pana samayena satta ca jaṭilā satta ca <b>nigaṇṭhā</b> satta ca acelakā satta ca ekasāṭakā satta ca paribbājakā parūḷhakacchanakhalomā khārivividham'ādāya bhagavato avidūre atikkamanti.				MN 13	mahādukkhakkhandhasuttaṃ	tena kho pana samayena sambahulā <b>nigaṇṭhā</b> isigilipasse kāḷasilāyaṃ ubbhaṭṭhakā honti āsanapaṭikkhittā, opakkamikā dukkhā tibbā kharā kaṭukā vedanā vedayanti.											nigaṇṭh	a masc	13	2	313		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nigaṇṭha 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
nāga 2	pp		masc							tusker; bull elephant; mighty beast						nāga					DHP 329	nāgavaggo	no ce labhetha nipakaṃ sahāyaṃ, saddhiṃcaraṃ sādhuvihāri-dhīraṃ, <br/>rājā’va raṭṭhaṃ vijitaṃ pahāya, eko care mātaṅg’araññe’va <b>nāgo</b>.				DHP 322	nāgavaggo	varam’assatarā dantā, ājānīyā ca sindhavā, <br/>kuñjarā ca mahā-<b>nāgā</b>, attadanto tato varaṃ.											nāg	a masc	13	2	505		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nāga 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
nāga 1	ns		masc							serpent; dragon; Nāga demon						nāga					DN 20.2	mahāsamayasuttaṃ	ye <b>nāga</b>-rāje sahasā haranti, dibbā dijā pakkhi visuddhacakkhū,<br/>vehāsayā te vanamajjhapattā, citrā supaṇṇā iti tesa nāmaṃ.				Thai		bhummā c’āyantu devā jala-thala-visame yakkha-gandhabba-<b>nāgā</b> tiṭṭhantā santike, yaṃ muni-vara-vacanaṃ sādhavo me suṇantu	Devā-ārādhanā		Protective Recitations							47n	nāg	a masc	13	2	505	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nāga 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
nanda 3	n		masc		nandati					name of a cowherd; lit. happy			√nand 1 a (to delight, enjoy)	√nand + a > nanda	nanda + a	nanda	√nand				SN 35.241	paṭhamadārukkhandhopamasuttaṃ	tena kho pana samayena <b>nando</b> gopālako bhagavato avidūre ṭhito hoti.																	nand	a masc	13	2	200		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nanda 3&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
nanda 2	nn		masc		nandati					name of an ascetic; Nanda Vaccha; lit. happy			√nand 1 a (to delight, enjoy)	√nand + a > nanda	nanda + a	nanda	√nand		(MNa) tattha <b>nando</b>'ti tassa nāmaṃ. <b>vaccho</b>'ti gottaṃ.		MN 36	mahāsaccakasuttaṃ	seyyathidaṃ, <b>nando</b> vaccho, kiso saṃkicco, makkhali gosālo, etehi, bho gotama, acelakā mutt'ācārā hatth'āpalekhanā naehibhaddantikā natiṭṭhabhaddantikā na abhihaṭaṃ na uddissakataṃ na nimantanaṃ sādiyanti				AN 6.57	chaḷabhijātisuttaṃ	tatr'idaṃ, bhante, pūraṇena kassapena paramasukk'ābhijāti paññattā, <b>nando</b> vaccho kiso saṃkicco makkhali gosālo. pūraṇena, bhante, kassapena imā chaḷabhijātiyo paññattā'ti.											nand	a masc	13	2	200		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nanda 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
nanda 1	n		masc		nandati					name of a deity; lit. happy			√nand 1 a (to delight, enjoy)	√nand + a > nanda	nanda + a	nanda	√nand				SN 2.27	nandasuttaṃ	ekam'antaṃ ṭhito kho <b>nando</b> devaputto bhagavato santike imaṃ gāthaṃ abhāsi																	nand	a masc	13	2	200		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nanda 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
dhīra 3	ps		masc							wise man; sage			√dhī 1 a (to think, be wise)		√dhī + ra	dhīra	√dhī				DHP 261	dhammaṭṭhavaggo	yamhi saccañ’ca dhammo ca, ahiṃsā saṃyamo damo. <br/>sa ve vantamalo <b>dhīro</b>, thero iti pavuccatī”ti.				SNP 13	ratanasuttaṃ<br/>cūḷavaggo 1	khīṇaṃ purāṇaṃ navaṃ n’atthi sambhavaṃ, viratta-citt’āyatike bhavasmiṃ.  <br/>te khīṇa-bījā avirūḷhi-chandā,  nibbanti <b>dhīrā</b> yath'āyaṃ padīpo.	Ratana-sutta		Protective Recitations							52n	dhīr	a masc	13	2	192	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dhīra 3&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
dhamma 16	s		masc		dharati					duty; obligation			√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ										KHP 7	tirokuṭṭasuttaṃ	so ñāti-<b>dhammo</b> ca ayaṃ nidassito, petāna’pūjā ca katā uḷārā. balañ’ca bhikkhūnam’anuppadinnaṃ, tumhehi puññaṃ pasutaṃ anappakan’ti.	Adāsi-me ādi gāthā		Funeral Chants							66n	dhamm	a masc	13	2	12531	[sound:dhamma.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dhamma 16&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
dhamma 14	p		masc		dharati					religion			√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ				AN 10.176	cundasuttaṃ	yā tā māturakkhitā piturakkhitā mātāpiturakkhitā bhāturakkhitā bhaginirakkhitā ñātirakkhitā gottarakkhitā <b>dhamma</b>-rakkhitā sasāmikā saparidaṇḍā antamaso mālāguḷaparikkhittā'pi																	dhamm	a masc	13	2	12531	[sound:dhamma.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dhamma 14&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
dhamma 07	ps		masc		dharati					truth; reality; principle			√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ				DHP 005	yamakavaggo	na hi verena verāni, sammant’īdha kudācanaṃ. <br/>averena ca sammanti, esa <b>dhammo</b> sanantano.				AN 7.23	paṭhamasattakasuttaṃ	katame ca bhikkhave satta aparihāniyā <b>dhammā</b>?	Aparihāniya-dhammā	Principles of Non-Decline	Teachings							27n	dhamm	a masc	13	2	12531	[sound:dhamma.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dhamma 07&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
dhamma 04	ss		masc		dharati					mental phenomena; mind object			√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ				SN 12.2	vibhaṅgasuttaṃ	rūpataṇhā, saddataṇhā, gandhataṇhā, rasataṇhā, phoṭṭhabbataṇhā, <b>dhamma-</b>taṇhā. ayaṃ vuccati vedanā-paccayā taṇhā.	Paṭicca-samuppāda	Dependent Origination	Teachings	MN 107	gaṇakamoggallānasuttaṃ	manasā <b>dhammaṃ</b> viññāya mā nimittaggāhī hohi m’ānubyañjanaggāhī.	Anupubba-sikkhā	The Gradual Training	Teachings							18n	dhamm	a masc	13	2	12531	[sound:dhamma.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dhamma 04&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
dhamma 01	ps		masc		dharati					nature; character			√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ				MN 10	mahāsatipaṭṭhānasuttaṃ	samudaya-<b>dhamm’</b>ānupassī vā kāyasmiṃ viharati, vaya-<b>dhamm’</b>ānupassī vā kāyasmiṃ viharati, samudaya-vaya-<b>dhamm’</b>ānupassī vā kāyasmiṃ viharati.				SN 22.59	anattalakkhaṇasuttaṃ	yaṃ pan’āniccaṃ dukkhaṃ vipariṇāma-<b>dhammaṃ</b>, kallaṃ nu taṃ samanupassituṃ : ‘etaṃ mama, eso'ham'asmi, eso me attā’ti?	Anatta-lakkhaṇa-sutta	The Discourse on the Characteristic of Not-Self	Cardinal Suttas							38n	dhamm	a masc	13	2	12531	[sound:dhamma.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dhamma 01&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
dosa 3	p		masc		dussati					defect; corruption; problem			√dus 3 ya (to be angry, corrupt)		√dus > dos + *a	doṣa	√duṣ				MN 40	cūḷaassapurasuttaṃ	imesaṃ kho ahaṃ, bhikkhave, samaṇamalānaṃ samaṇa-<b>dosānaṃ</b> samaṇakasaṭānaṃ āpāyikānaṃ ṭhānānaṃ duggativedaniyānaṃ pahānā ‘samaṇasāmīcippaṭipadaṃ paṭipanno’ti vadāmi.																	dos	a masc	13	2	524	[sound:dosa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dosa 3&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
dosa 2	p		masc		dussati					fault; wrong; error; lit. corruption			√dus 3 ya (to be angry, corrupt)		√dus > dos + *a	doṣa	√duṣ				VIN PAT SA 8	duṭṭhadosa sikkhāpada	tato aparena samayena samanuggāhīyamāno vā asamanuggāhīyamāno vā, amūlakañ’c'eva taṃ adhikaraṇaṃ hoti bhikkhu ca <b>dosaṃ</b> patiṭṭhāti, saṅghādiseso																	dos	a masc	13	2	524	[sound:dosa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dosa 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
deva 4	p		masc		dibbati					sky			√div 3 ya (to shine)		√div > dev + *a	deva	√div		(SNa) deve'ti ākāse		SN 22.102	aniccasaññāsuttaṃ	seyyathā'pi, bhikkhave, saradasamaye viddhe vigatavalāhake <b>deve</b> ādicco nabhaṃ abbhussakkamāno sabbaṃ ākāsagataṃ tamagataṃ abhivihacca bhāsate ca tapate ca virocate ca																	dev	a masc	13	2	2138	[sound:deva.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=deva 4&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
deva 3	pp		masc		dibbati					rain-cloud			√div 3 ya (to shine)		√div > dev + *a	deva	√div				MN 39	mahāassapurasuttaṃ	na dakkhiṇāya disāya udakassa āyamukhaṃ, <b>devo</b> ca na kālena kālaṃ sammādhāraṃ anuppaveccheyya.				SN 22.95	pheṇapiṇḍūpamasuttaṃ	seyyathā’pi, bhikkhave, sarada-samaye thulla-phusitake <b>deve</b> vassante udake udakabubbuḷaṃ uppajjati c’eva nirujjhati ca.											dev	a masc	13	2	2138	[sound:deva.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=deva 3&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
deva 2	ps		masc		dibbati					king			√div 3 ya (to shine)		√div > dev + *a	deva	√div				SN 12.63	puttamaṃsūpamasuttaṃ	seyyathā’pi, bhikkhave, coraṃ āgucāriṃ gahetvā rañño dasseyyuṃ — ‘ayaṃ te, <b>deva</b>, coro āgucārī, imassa yaṃ icchasi taṃ daṇḍaṃ paṇehī’ti.				SN 56.11	dhammacakkappavattanasuttaṃ	n’eva tāv’āhaṃ, bhikkhave, sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sa-<b>deva</b>-manussāya ‘anuttaraṃ sammāsambodhiṃ abhisambuddho’ti paccaññāsiṃ	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings							17n	dev	a masc	13	2	2138	[sound:deva.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=deva 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
dūta	p		masc	pp	davati					messenger; lit. runner			√dū 1 a (to go, run)		√dū + ta	dūta	√du				VIN PAT NP 10	rāja sikkhāpada	bhikkhuṃ pan'eva uddissa rājā vā rājabhoggo vā brāhmaṇo vā gahapatiko vā <b>dūtena</b> cīvaracetāpannaṃ pahiṇeyya																	dūt	a masc	13	2	111		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dūta&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
divasa	ps		masc		diva					day			√div 3 ya (to shine)		√div + as + a	divasa	√div				AN 8.74	dutiya maraṇassatisuttaṃ	idha bhikkhu <b>divase</b> nikkhante rattiyā patihitāya iti paṭisañcikkhati — ‘bahukā kho me paccayā maraṇassa:				PAT PK	dhammayuttika-pubbakicca	niṭṭhite ca pubbakicce: sace so <b>divaso</b> cātuddasī-paṇṇarasī-sāmaggīnam'aññataro, yath'ājja uposatho paṇṇaraso.	Pubbakicca	Preliminary duty	International Pātimokkha							80n	divas	a masc	13	2	199	[sound:divasa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=divasa&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
dāsa	ps		masc							slave; servant						dāsa				orig: non an Aryan	AN 4.73	sappurisasuttaṃ	’seyyathā’pi vadhukā yaññad'eva rattiṃ vā divaṃ vā ānītā hoti, tāva’d’ev’assā tibbaṃ hir’ottappaṃ paccupaṭṭhitaṃ hoti sassuyā’pi sasure’pi sāmike’pi antamaso <b>dāsa</b>-kammakara-porisesu				MN 51	kandarakasuttaṃ	itthi-kumārika-paṭiggahaṇā paṭivirato hoti, dāsi-<b>dāsa</b>-paṭiggahaṇā paṭivirato hoti	Anupubba-sikkhā	The Gradual Training	Teachings							18n	dās	a masc	13	2	101	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dāsa&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
dāraka	pp		masc	dimin	dāra					boy; young one; child					dāra + ka	dāraka					VIN 1.1.3	tatiyapārājikaṃ, vinītavatthu	dutiyo musalo paripatitvā aññatarassa <b>dārakassa</b> matthake avatthāsi. so kālamakāsi.				VIN 1.4.2.4	chabbassasikkhāpada	amhākaṃ pana sakiṃ katāni santhatāni pañca’pi cha’pi vassāni honti, yesaṃ no <b>dārakā</b> uhadanti’pi ummihanti’pi undūrehi’pi khajjanti.											dārak	a masc	13	2	96		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dāraka&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
dāyaka 1	nn		masc	agent	dadāti					giver; donor; sponsor			√dā 1 a (to give)		√dā + [y] + aka	dāyaka	√dā				AN 5.35	dānānisaṃsasuttaṃ	puna caparaṃ, sīha, <b>dāyako</b> dānapati yaṃ yad'eva parisaṃ upasaṅkamati, yadi khattiyaparisaṃ yadi brāhmaṇaparisaṃ yadi gahapatiparisaṃ yadi samaṇaparisaṃ, visārado'va upasaṅkamati amaṅkubhūto.				MN 35	cūḷasaccakasuttaṃ	ekam'antaṃ nisinno kho saccako nigaṇṭhaputto bhagavantaṃ etad'avoca, yam'idaṃ, bho gotama, dāne puññañ'ca puññamahī ca taṃ <b>dāyakānaṃ</b> sukhāya hotū'ti.											dāyak	a masc	13	2	106		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dāyaka 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
