Pāli1	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Pāli Root	Base	Construction	Sanskrit	Sk Root	Source1	Sutta1	Example1	Source 2	Sutta2	Example 2	Stem	Pattern	count	Feedback	Tag	marks
vivarati	pr		varati	neg		trans	+acc	uncovers; reveals; exposes		√var 1 a (to cover, dress, restrain)	√var + a > vara	vi + vara + ti	vivṛṇoti	√vṛ	MN 7	vatthasuttaṃ	seyyathā'pi, bho gotama, nikkujjitaṃ vā ukkujjeyya, paṭicchannaṃ vā <b>vivareyya</b>, mūḷhassa vā maggaṃ ācikkheyya, andhakāre vā telapajjotaṃ dhāreyya, cakkhumanto rūpāni dakkhantī'ti.				vivar	ati pr	148.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vivarati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vivarati	pr					trans	+acc	opens; opens up; lit. uncovers		√var 1 a (to cover, dress, restrain)	√var + a > vara	vi + vara + ti	vivṛṇoti	√vṛ	AN 5.51	āvaraṇasuttaṃ	seyyathā'pi, bhikkhave, nadī pabbateyyā dūraṅ'gamā sīghasotā hārahārinī. tassā puriso ubhato naṅgalamukhāni <b>vivareyya</b>.				vivar	ati pr	148.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vivarati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vivarati	pr					trans	+acc	clarifies; clears up; elucidates; lit. uncovers		√var 1 a (to cover, dress, restrain)	√var + a > vara	vi + vara + ti	vivṛṇoti	√vṛ	DN 16.20	mahāparinibbānasuttaṃ	na tāv'āhaṃ, pāpima, parinibbāyissāmi, yāva me bhikkhuniyo na sāvikā bhavissanti ... sakaṃ ācariyakaṃ uggahetvā … <b>vivarissanti</b> vibhajissanti uttānīkarissanti				vivar	ati pr	148.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vivarati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
viharati	pr					intrans	+loc	lives (in); dwells (in)		√har 1 a (to live)	√har + a > hara	vi + hara + ti	viharati	√hṛ	TH 155	sambulakaccānattheragāthā	devo ca vassati devo ca gaḷagaḷāyati,<br/>ekako c'āhaṃ bherave bile <b>viharāmi</b>,<br/>tassa mayhaṃ ekakassa bherave bile viharato,<br/>n'atthi bhayaṃ vā chambhitattaṃ vā lomahaṃso vā.				vihar	ati pr	5581.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=viharati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
viharati	pr					intrans	+loc	stays (at); remains (in); continues (in)		√har 1 a (to live)	√har + a > hara	vi + hara + ti	viharati	√hṛ	AN 9.33	anupubba vihāra samāpattisuttaṃ	yattha kāmā nirujjhanti, ye ca kāme nirodhetvā nirodhetvā <b>viharanti</b>, addhā te āyasmanto nicchātā nibbutā tiṇṇā pāraṅ'gatā tad'aṅgenā'ti vadāmi				vihar	ati pr	5581.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=viharati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vedayati	pr					trans	+acc	feels; experiences; senses; lit. causes to know		√vid 8 *aya (to know, sense, feel)	√vid + *aya > vedaya	vedaya + ti	vedayati	√vid	SN 12.12	moḷiyaphaggunasuttaṃ	ko nu kho, bhante, <b>vedayatī</b>'ti? no kallo pañho'ti bhagavā avoca, vedayatī'ti ahaṃ na vadāmi.				veday	ati pr	183.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vedayati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vedayati	pr					trans	+acc	informs; points out; makes known; lit. causes to know		√vid 8 *aya (to know, sense, feel)	√vid + *aya > vedaya	vedaya + ti	vedayati	√vid	TH 250	telakānittheragāthā	añchāmi naṃ na muñcāmi,<br/>asmā sokapariddavā,<br/>ko me bandhaṃ muñcaṃ loke,<br/>sambodhiṃ <b>vedayissati</b>.				veday	ati pr	183.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vedayati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
vedeti	pr					trans	+acc	feels; experiences; senses; notices		√vid 8 *e (to know, sense, feel)	√vid + *e > vede	vede + ti	vedayati	√vid	MN 7	vatthasuttaṃ	pamuditassa pīti jāyati pītimanassa kāyo passambhati passaddhakāyo sukhaṃ <b>vedeti</b> sukhino cittaṃ samādhiyati				ved	eti pr	154.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vedeti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	eti-pr	
vedeti	pr					trans	+acc	knows; understands; learns about		√vid 8 *e (to know, sense, feel)	√vid + *e > vede	vede + ti	vedayati	√vid	MN 91	brahmāyusuttaṃ	jānāhi yadi vā taṃ bhavantaṃ gotamaṃ tathā santaṃ'y'eva saddo abbhuggato, yadi vā no tathā, yadi vā so bhavaṃ gotamo tādiso, yadi vā na tādiso. tathā mayaṃ taṃ bhavantaṃ gotamaṃ <b>vedissāmā</b>'ti.				ved	eti pr	154.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vedeti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	eti-pr	
harati	pr					trans	+acc	carries; carries away; takes away		√har 1 a (to carry)	√har + a > hara	hara + ti	harati	√hṛ	VIN PAT NP 16	eḷakalomasikkhāpadaṃ	paṭiggahetvā tiyojanaparamaṃ sahatthā haritabbāni asante hārake. tato ce uttari <b>hareyya</b>, asante'pi hārake, nissaggiyaṃ pācittiyaṃ.				har	ati pr	135.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=harati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
harati	pr					trans	+acc	takes; steals; robs		√har 1 a (to carry)	√har + a > hara	hara + ti	harati	√hṛ	SN 1.41	ādittasuttaṃ	dinnaṃ sukhaphalaṃ hoti,<br/>n'ādinnaṃ hoti taṃ tathā,<br/>corā <b>haranti</b> rājāno,<br/>aggi ḍahati nassati.				har	ati pr	135.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=harati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
harati	pr					trans	+acc	brings; offers		√har 1 a (to carry)	√har + a > hara	hara + ti	harati	√hṛ	SNP 13	ratanasuttaṃ,<br/>cūḷavaggo 1	tasmā hi bhūtā nisāmetha sabbe,<br/>mettaṃ karotha mānusiyā pajāya,<br/>divā ca ratto ca <b>haranti</b> ye baliṃ,<br/>tasmā hi ne rakkhatha appamattā.				har	ati pr	135.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=harati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
